Name,SMILES,Donor,Acceptor,D_A EG /eV,A_D EG /eV
10470,COc1cc(-c2c(OC)c(OC)cc3[nH]c(C(=O)O)cc23)s:C:1c1cc(C(F)(F)F)cc2nonc12,c1cc(C(F)(F)F)cc2nonc12,c1c(OC)c(OC)cc2[nH]c(C(=O)O)cc12,6.279995,2.430747
10471,COc1cnc2coc(N=Cc3c(OC)c(OC)cc4ccn(C)c34)c2n1,c1c(OC)c(OC)cc2ccn(C)c12,c1occ2ncc(OC)nc12,2.975525025,6.189955082
10472,COc1cc2c:C(c3cccc4ccc(C#N)cc34):n(C)c2cc1OC,c1cccc2ccc(C#N)cc12,c1cc2cc(OC)c(OC)cc2n1C,6.698096082,3.020130025
10473,COc1cc2ccn(C)c2:C(c2cc(C(F)(F)F)cs2):c1OC,c1cc(C(F)(F)F)cs1,c1c(OC)c(OC)cc2ccn(C)c12,7.269820082,4.009195025
10474,COc1cc2[nH]c(C(=O)O)cc2c(C=Cc2cc(F)cc3c2SCS3)c1OC,c1c(OC)c(OC)cc2[nH]c(C(=O)O)cc12,c1cc(F)cc2c1SCS2,4.707580999999999,4.632097
10475,COc1cc2cc(C(=O)O)[nH]c2c(C=Cc2c(C=O)ccc3c2SCS3)c1OC,c1c(OC)c(OC)cc2cc(C(=O)O)[nH]c12,c1c(C=O)ccc2c1SCS2,3.475929,4.91812
10476,CNc1cnc2coc(C=Cc3c(OC)c(OC)cc4cc[nH]c34)c2n1,c1c(OC)c(OC)cc2cc[nH]c12,c1occ2ncc(NC)nc12,3.186027,5.60482
10477,COc1cc2c(ccn2C):C(c2cc(C=O)cc3nonc23):c1OC,c1cc(C=O)cc2nonc12,c1c(OC)c(OC)cc2c1ccn2C,7.628620082,1.7356190247670005
10478,COc1cc(-c2c(OC)c(OC)cc3c2ccn3C)s:C:1c1occ2nc(OC(C)=O)cnc12,c1occ2nc(OC(C)=O)cnc12,c1c(OC)c(OC)cc2c1ccn2C,6.481575082,2.620740025
10479,COc1cc(-c2c(OC)c(OC)cc3[nH]ccc23)s:C:1c1occ2ncc(OC(C)=O)nc12,c1occ2ncc(OC(C)=O)nc12,c1c(OC)c(OC)cc2[nH]ccc12,6.401479,2.668632
10480,COc1cc2cc[nH]c2c(C=Cc2cccc3ncc(C)nc23)c1OC,c1c(OC)c(OC)cc2cc[nH]c12,c1cccc2ncc(C)nc12,3.122123,6.793509
10481,CNc1cc(C=Cc2c(OC)c(OC)cc3[nH]c(C(=O)O)cc23)c2nonc2c1,c1cc(NC)cc2nonc12,c1c(OC)c(OC)cc2[nH]c(C(=O)O)cc12,4.746413,3.375248
10482,COc1cc2cc[nH]c2c(C=Cc2cc(F)cs2)c1OC,c1c(OC)c(OC)cc2cc[nH]c12,c1cc(F)cs1,4.429705,6.660998
10483,COc1cc(-c2c(OC)c(OC)cc3cc[nH]c23)s:C:1c1occ2nc(S(=O)(=O)O)cnc12,c1occ2nc(S(=O)(=O)O)cnc12,c1c(OC)c(OC)cc2cc[nH]c12,7.076918,1.7422630000000003
10484,COc1cc2cc(C(=O)O)n(C)c2c(C=Cc2cc(C=O)cs2)c1OC,c1c(OC)c(OC)cc2cc(C(=O)O)n(C)c12,c1cc(C=O)cs1,3.69102,5.93259
10485,COc1cc2c(cc(C(=O)O)n2C)c(C#Cc2occ3ncc(O)nc23)c1OC,c1c(OC)c(OC)cc2c1cc(C(=O)O)n2C,c1occ2ncc(O)nc12,3.2661880000000005,4.948477
10486,COc1ccc2c(N=Cc3c(OC)c(OC)cc4cc(C(=O)O)[nH]c34)cccc2c1,c1cccc2cc(OC)ccc12,c1c(OC)c(OC)cc2cc(C(=O)O)[nH]c12,4.351973,4.416745
10487,COc1cc2[nH]c(C(=O)O)cc2c(C=Cc2cc(C#N)co2)c1OC,c1c(OC)c(OC)cc2[nH]c(C(=O)O)cc12,c1cc(C#N)co1,4.396302,5.9322230000000005
10488,COc1cc2cc(C(=O)O)[nH]c2c(C=Nc2c(NC(C)=O)ncc3nsnc23)c1OC,c1c(OC)c(OC)cc2cc(C(=O)O)[nH]c12,c1c(NC(C)=O)ncc2nsnc12,2.6032,5.29992
10489,COc1cc2cc(C#Cc3nc(OC(C)=O)cc4nonc34)n(C)c2cc1OC,c1cc2cc(OC)c(OC)cc2n1C,c1nc(OC(C)=O)cc2nonc12,1.7860680247670002,7.578446082
10490,COc1c:C(c2c(OC)c(OC)cc3cc(C(=O)O)n(C)c23):sc1-c1occ2nc(C#N)cnc12,c1occ2nc(C#N)cnc12,c1c(OC)c(OC)cc2cc(C(=O)O)n(C)c12,5.675868,2.2153560000000003
10491,COc1cc2[nH]ccc2c(C=Cc2occc2O)c1OC,c1c(OC)c(OC)cc2[nH]ccc12,c1occc1O,5.433404,5.893669
10492,COc1cc2[nH]ccc2c(C=Cc2scc3c2OCCO3)c1OC,c1c(OC)c(OC)cc2[nH]ccc12,c1scc2c1OCCO2,4.829017,6.029956
10493,COc1cc(-c2c(OC)c(OC)cc3cc[nH]c23)s:C:1c1cccc2nc(O)cnc12,c1cccc2nc(O)cnc12,c1c(OC)c(OC)cc2cc[nH]c12,6.665505,3.087212
10494,COc1cc2c:C(c3cc(F)cs3):n(C)c2cc1OC,c1cc(F)cs1,c1cc2cc(OC)c(OC)cc2n1C,6.741094082,4.381813025
10495,COc1cc2cc[nH]c2c(C=Cc2cc(F)cc3c2SCS3)c1OC,c1c(OC)c(OC)cc2cc[nH]c12,c1cc(F)cc2c1SCS2,4.266412,5.921905
10496,COc1cc2cc[nH]c2c(C=Cc2c(O)ccc3nonc23)c1OC,c1c(OC)c(OC)cc2cc[nH]c12,c1c(O)ccc2nonc12,2.5911000000000004,6.784396
10497,COc1cc2cc[nH]c2c(C=Cc2cc(S(=O)(=O)O)cc3nccnc23)c1OC,c1c(OC)c(OC)cc2cc[nH]c12,c1cc(S(=O)(=O)O)cc2nccnc12,2.295007,7.496436
10498,COc1cc2c:C(c3cc(OC(C)=O)cc4c3SCS4):n(C)c2cc1OC,c1cc(OC(C)=O)cc2c1SCS2,c1cc2cc(OC)c(OC)cc2n1C,5.926301082,4.275089025
10499,COc1cc2c(ccn2C)c(N=Cc2c(S(=O)(=O)O)ccc3ccccc23)c1OC,c1c(OC)c(OC)cc2c1ccn2C,c1c(S(=O)(=O)O)ccc2ccccc12,3.0911480247670005,6.761978082
10500,COc1cc2cc(-c3s:C(c4occ5ncc(O)nc45):cc3OC)n(C)c2cc1OC,c1cc2cc(OC)c(OC)cc2n1C,c1occ2ncc(O)nc12,2.8261320247670003,6.282602082
10501,COc1cc2cc(C(=O)O)[nH]c2c(C=Cc2c(S(=O)(=O)O)ccc3c2SCS3)c1OC,c1c(OC)c(OC)cc2cc(C(=O)O)[nH]c12,c1c(S(=O)(=O)O)ccc2c1SCS2,3.856939,5.122597
10502,COc1cc(-c2scc3ncc(C#N)nc23)s:C:1c1c(OC)c(OC)cc2cc[nH]c12,c1c(OC)c(OC)cc2cc[nH]c12,c1scc2ncc(C#N)nc12,1.827461,7.011598
10503,COc1cc2[nH]c(C(=O)O)cc2c(C=Cc2cc(OC(C)=O)cc3c2SCS3)c1OC,c1c(OC)c(OC)cc2[nH]c(C(=O)O)cc12,c1cc(OC(C)=O)cc2c1SCS2,4.76415,4.5563970000000005
10504,COc1cc2[nH]c(C(=O)O)cc2c(C=Cc2c(OC)ccc3nsnc23)c1OC,c1c(OC)c(OC)cc2[nH]c(C(=O)O)cc12,c1c(OC)ccc2nsnc12,3.1960459999999995,5.138537
10505,COc1cc(-c2c(OC)c(OC)cc3cc[nH]c23)s:C:1c1cccc2cc(NC(C)=O)ccc12,c1cccc2cc(NC(C)=O)ccc12,c1c(OC)c(OC)cc2cc[nH]c12,5.817102,3.844508
10506,COc1cc2cc(C#Cc3c(C)ccc4c3SCS4)n(C)c2cc1OC,c1cc2cc(OC)c(OC)cc2n1C,c1c(C)ccc2c1SCS2,4.448988025,5.800200082
10507,COc1cc2cc[nH]c2c(N=Cc2c(F)ncc3nsnc23)c1OC,c1c(OC)c(OC)cc2cc[nH]c12,c1c(F)ncc2nsnc12,1.8439050000000003,7.291194
10508,COc1cc2cc(-c3cc(OC):C(c4cc(C#N)cc5ccccc45):s3)n(C)c2cc1OC,c1cc(C#N)cc2ccccc12,c1cc2cc(OC)c(OC)cc2n1C,6.698096082,3.020130025
10509,COc1cc(-c2c(OC)c(OC)cc3cc(C(=O)O)[nH]c23)s:C:1c1cccc2nc(S)cnc12,c1cccc2nc(S)cnc12,c1c(OC)c(OC)cc2cc(C(=O)O)[nH]c12,5.319205,3.3429649999999995
10510,COc1cc2cc[nH]c2c(C=Cc2cc(Br)cs2)c1OC,c1c(OC)c(OC)cc2cc[nH]c12,c1cc(Br)cs1,4.2249490000000005,6.75057
10511,COc1cc2cc[nH]c2c(N=Cc2c(S(=O)(=O)O)ccc3nccnc23)c1OC,c1c(OC)c(OC)cc2cc[nH]c12,c1c(S(=O)(=O)O)ccc2nccnc12,2.295007,7.496436
10512,COc1cc2cc(-c3s:C(c4cc(S)cc5c4SCS5):cc3OC)n(C)c2cc1OC,c1cc2cc(OC)c(OC)cc2n1C,c1cc(S)cc2c1SCS2,4.235668025,5.818046082
10513,COc1cc2cc(C(=O)O)[nH]c2c(N=Cc2occ3nc(NC(C)=O)cnc23)c1OC,c1c(OC)c(OC)cc2cc(C(=O)O)[nH]c12,c1occ2nc(NC(C)=O)cnc12,3.227213,4.852196
10514,COc1cc2c(cc(C(=O)O)n2C)c(C=Cc2cc(NC(C)=O)co2)c1OC,c1c(OC)c(OC)cc2c1cc(C(=O)O)n2C,c1cc(NC(C)=O)co1,5.386767000000001,4.711852
10515,COc1cc2c(ccn2C)c(C=Cc2c(F)ccc3ccccc23)c1OC,c1c(OC)c(OC)cc2c1ccn2C,c1c(F)ccc2ccccc12,3.688419025,6.228507082
10516,COc1cc2cc(C=Nc3cccc4ccc(NC(C)=O)cc34)n(C)c2cc1OC,c1cc2cc(OC)c(OC)cc2n1C,c1cccc2ccc(NC(C)=O)cc12,3.796616025,5.897198082
10517,COc1cc2cc(C#Cc3cc(S)cc4nsnc34)n(C)c2cc1OC,c1cc2cc(OC)c(OC)cc2n1C,c1cc(S)cc2nsnc12,2.414635025,6.573438082
10518,COc1cc2cc[nH]c2c(C=Nc2c(C=O)ccc3nonc23)c1OC,c1c(OC)c(OC)cc2cc[nH]c12,c1c(C=O)ccc2nonc12,1.7835110000000003,7.548524
10519,CNc1ccc2nsnc2c1C1:sc(-c2c(OC)c(OC)cc3cc[nH]c23)cc:1OC,c1c(NC)ccc2nsnc12,c1c(OC)c(OC)cc2cc[nH]c12,5.780695,2.969412
10520,COc1cc2[nH]ccc2c(C=Nc2nc(O)cc3nsnc23)c1OC,c1c(OC)c(OC)cc2[nH]ccc12,c1nc(O)cc2nsnc12,2.1066670000000003,6.668048
10521,COc1cc2c(ccn2C)c(C=Cc2c(OC)ncc3nonc23)c1OC,c1c(OC)c(OC)cc2c1ccn2C,c1c(OC)ncc2nonc12,1.9845360247670003,6.830704082
10522,COc1cc2cc(-c3cc(OC):C(c4scc5nc(S(=O)(=O)O)cnc45):s3)n(C)c2cc1OC,c1scc2nc(S(=O)(=O)O)cnc12,c1cc2cc(OC)c(OC)cc2n1C,7.278682082,1.663662025
10523,COc1cc(-c2c(OC)c(OC)cc3cc[nH]c23)s:C:1c1occ2nc(S)cnc12,c1occ2nc(S)cnc12,c1c(OC)c(OC)cc2cc[nH]c12,6.301397,2.6551090000000004
10524,CNc1cc2nsnc2c(C=Nc2c(OC)c(OC)cc3c2ccn3C)n1,c1nc(NC)cc2nsnc12,c1c(OC)c(OC)cc2c1ccn2C,5.938479082,2.4788270247670003
10525,COc1cc2cc(C(=O)O)[nH]c2c(N=Cc2c(OC)ncc3nsnc23)c1OC,c1c(OC)c(OC)cc2cc(C(=O)O)[nH]c12,c1c(OC)ncc2nsnc12,2.614162,5.171349
10526,COc1cc2cc(-c3cc(OC):C(c4c(O)ccc5nsnc45):s3)n(C)c2cc1OC,c1c(O)ccc2nsnc12,c1cc2cc(OC)c(OC)cc2n1C,6.583155082,2.613579025
10527,COc1cc2c:C(c3c(OC)ccc4nccnc34):n(C)c2cc1OC,c1c(OC)ccc2nccnc12,c1cc2cc(OC)c(OC)cc2n1C,6.5005060818125004,3.083174025
10528,COc1cc2[nH]ccc2c(C=Cc2c(F)ncc3nonc23)c1OC,c1c(OC)c(OC)cc2[nH]ccc12,c1c(F)ncc2nonc12,1.6684340000000004,7.628321
10529,COc1cc2cc(C(=O)O)[nH]c2:C(c2nc(C(F)(F)F)cc3nonc23):c1OC,c1nc(C(F)(F)F)cc2nonc12,c1c(OC)c(OC)cc2cc(C(=O)O)[nH]c12,6.756521,1.880802
10530,COc1cc2c(cc(C(=O)O)n2C)c(C#Cc2c(Br)ccc3c2SCS3)c1OC,c1c(OC)c(OC)cc2c1cc(C(=O)O)n2C,c1c(Br)ccc2c1SCS2,4.508952000000001,4.788478
10531,COc1cc2cc[nH]c2c(C#Cc2cc(NC(C)=O)cc3c2SCS3)c1OC,c1c(OC)c(OC)cc2cc[nH]c12,c1cc(NC(C)=O)cc2c1SCS2,4.331403,5.647275
10532,COc1cc2ccn(C)c2c(C=Cc2cc(Br)cc3ccccc23)c1OC,c1c(OC)c(OC)cc2ccn(C)c12,c1cc(Br)cc2ccccc12,3.5235390247670004,6.357313082
10533,COc1cc2cc[nH]c2c(C=Nc2scc3nc(NC(C)=O)cnc23)c1OC,c1c(OC)c(OC)cc2cc[nH]c12,c1scc2nc(NC(C)=O)cnc12,2.7294880000000004,6.236024
10534,CNc1ccoc1C1:c(OC)c(OC)cc2[nH]c(C(=O)O)cc:12,c1c(OC)c(OC)cc2[nH]c(C(=O)O)cc12,c1occc1NC,6.152836,4.114207
10535,COc1cc2cc(C(=O)O)[nH]c2c(C=Cc2occ3ncc(Br)nc23)c1OC,c1c(OC)c(OC)cc2cc(C(=O)O)[nH]c12,c1occ2ncc(Br)nc12,2.795052,5.367859
10536,COc1cc2c(ccn2C)c(C#Cc2c(S(=O)(=O)O)ccc3nsnc23)c1OC,c1c(OC)c(OC)cc2c1ccn2C,c1c(S(=O)(=O)O)ccc2nsnc12,1.814604025,7.622591082
10537,COc1cc2c(cc(C(=O)O)n2C)c(C=Cc2c(NC(C)=O)ccc3ccccc23)c1OC,c1c(OC)c(OC)cc2c1cc(C(=O)O)n2C,c1c(NC(C)=O)ccc2ccccc12,4.236672,4.563073
10538,COc1ccoc1N=Cc1c(OC)c(OC)cc2cc[nH]c12,c1occc1OC,c1c(OC)c(OC)cc2cc[nH]c12,5.768873,5.4351650000000005
10539,CNc1cc(N=Cc2c(OC)c(OC)cc3ccn(C)c23)c2nccnc2c1,c1cc(NC)cc2nccnc12,c1c(OC)c(OC)cc2ccn(C)c12,5.8198880818125005,3.2942620247670003
10540,COc1cc2ccn(C)c2:C(c2cc(O)cs2):c1OC,c1cc(O)cs1,c1c(OC)c(OC)cc2ccn(C)c12,6.077744082,4.660105024767001
10541,COc1cc2cc(C(=O)O)[nH]c2c(C=Nc2c(S(=O)(=O)O)ccc3ccccc23)c1OC,c1c(OC)c(OC)cc2cc(C(=O)O)[nH]c12,c1c(S(=O)(=O)O)ccc2ccccc12,3.580209,5.392074
10542,COc1cc2[nH]c(C(=O)O)cc2c(C#Cc2c(C#N)ncc3nonc23)c1OC,c1c(OC)c(OC)cc2[nH]c(C(=O)O)cc12,c1c(C#N)ncc2nonc12,1.6533289999999998,6.861912
10543,COc1cc2[nH]ccc2:C(c2cccc3nc(S)cnc23):c1OC,c1c(OC)c(OC)cc2[nH]ccc12,c1cccc2nc(S)cnc12,2.901796,6.609013
10544,COc1cc2[nH]c(C(=O)O)cc2c(C=Cc2c(C(F)(F)F)ccc3c2SCS3)c1OC,c1c(OC)c(OC)cc2[nH]c(C(=O)O)cc12,c1c(C(F)(F)F)ccc2c1SCS2,4.334937999999999,4.9085790000000005
10545,COc1cc2cc(C(=O)O)[nH]c2:C(c2cc(S(=O)(=O)O)cc3nsnc23):c1OC,c1cc(S(=O)(=O)O)cc2nsnc12,c1c(OC)c(OC)cc2cc(C(=O)O)[nH]c12,6.252687,2.303665
10546,COc1cc(-c2c(OC)c(OC)cc3[nH]ccc23)s:C:1c1cccc2cc(F)ccc12,c1cccc2cc(F)ccc12,c1c(OC)c(OC)cc2[nH]ccc12,6.148411,3.736311
10547,COc1cc2cc[nH]c2:C(c2scc3sc(=S)sc23):c1OC,c1c(OC)c(OC)cc2cc[nH]c12,c1scc2sc(=S)sc12,2.7089220000000003,6.51208
10548,COc1cc2cc[nH]c2c(C=Nc2cc(O)co2)c1OC,c1c(OC)c(OC)cc2cc[nH]c12,c1cc(O)co1,5.433404,5.893669
10549,COc1cc(-c2c(OC)c(OC)cc3[nH]c(C(=O)O)cc23)s:C:1c1sccc1C(F)(F)F,c1sccc1C(F)(F)F,c1c(OC)c(OC)cc2[nH]c(C(=O)O)cc12,5.899916,4.498256
10550,CNc1coc(C=Cc2c(OC)c(OC)cc3cc(C(=O)O)n(C)c23)c1,c1cc(NC)co1,c1c(OC)c(OC)cc2cc(C(=O)O)n(C)c12,4.149986,6.1038310000000005
10551,COc1cc2cc[nH]c2c(C#Cc2cc(NC(C)=O)cc3nonc23)c1OC,c1c(OC)c(OC)cc2cc[nH]c12,c1cc(NC(C)=O)cc2nonc12,2.50889,6.669972
10552,COc1cc2c(cc(C(=O)O)n2C):C(c2nc(S(=O)(=O)O)cc3nsnc23):c1OC,c1nc(S(=O)(=O)O)cc2nsnc12,c1c(OC)c(OC)cc2c1cc(C(=O)O)n2C,6.829218,1.4913180000000006
10553,COc1cc2ccn(C)c2c(C#Cc2cc(S)cc3nccnc23)c1OC,c1c(OC)c(OC)cc2ccn(C)c12,c1cc(S)cc2nccnc12,2.815216025,6.533367082
10554,COc1cc2c(ccn2C):C(c2scc3ncc(C#N)nc23):c1OC,c1scc2ncc(C#N)nc12,c1c(OC)c(OC)cc2c1ccn2C,7.091694082,1.779569025
10555,CNc1cc(N=Cc2c(OC)c(OC)cc3[nH]c(C(=O)O)cc23)c2nonc2c1,c1cc(NC)cc2nonc12,c1c(OC)c(OC)cc2[nH]c(C(=O)O)cc12,4.746413,3.375248
10556,COc1cc(-c2c(OC)c(OC)cc3ccn(C)c23)s:C:1c1cccc2ccc(S(=O)(=O)O)cc12,c1cccc2ccc(S(=O)(=O)O)cc12,c1c(OC)c(OC)cc2ccn(C)c12,6.761978082,3.0911480247670005
10557,COc1cc2cc(C(=O)O)[nH]c2c(C=Cc2cccc3nc(F)cnc23)c1OC,c1c(OC)c(OC)cc2cc(C(=O)O)[nH]c12,c1cccc2nc(F)cnc12,3.22879,5.783012
10558,COc1cc(-c2c(OC)c(OC)cc3c2ccn3C)s:C:1c1cc(S)cs1,c1cc(S)cs1,c1c(OC)c(OC)cc2c1ccn2C,6.185475082,4.438030025
10559,COc1cc2[nH]c(C(=O)O)cc2c(C#Cc2c(O)ccc3c2SCS3)c1OC,c1c(OC)c(OC)cc2[nH]c(C(=O)O)cc12,c1c(O)ccc2c1SCS2,4.874358,4.309423
10560,COc1cc2[nH]ccc2:C(c2c(OC(C)=O)ccc3nccnc23):c1OC,c1c(OC)c(OC)cc2[nH]ccc12,c1c(OC(C)=O)ccc2nccnc12,2.8794120000000003,6.909632
10561,COc1cc2[nH]c(C(=O)O)cc2c(C#Cc2c(C(F)(F)F)ccc3nccnc23)c1OC,c1c(OC)c(OC)cc2[nH]c(C(=O)O)cc12,c1c(C(F)(F)F)ccc2nccnc12,2.991506,6.020863
10562,COc1cc2c(cc(C(=O)O)n2C)c(C=Nc2cc(C)co2)c1OC,c1c(OC)c(OC)cc2c1cc(C(=O)O)n2C,c1cc(C)co1,5.941467,4.91769
10563,COc1cc2cc(C(=O)O)n(C)c2c(C#Cc2occ3ncc(F)nc23)c1OC,c1c(OC)c(OC)cc2cc(C(=O)O)n(C)c12,c1occ2ncc(F)nc12,2.9178090000000005,5.282522
10564,COc1cc2cc(C(=O)O)[nH]c2c(C#Cc2sccc2Br)c1OC,c1c(OC)c(OC)cc2cc(C(=O)O)[nH]c12,c1sccc1Br,4.666118,5.460762
10565,COc1cc(-c2c(OC)c(OC)cc3[nH]c(C(=O)O)cc23)s:C:1c1cc(NC(C)=O)co1,c1cc(NC(C)=O)co1,c1c(OC)c(OC)cc2[nH]c(C(=O)O)cc12,4.676073000000001,5.435772
10566,COc1cc2cc(C(=O)O)n(C)c2c(C=Cc2cccc3ncc(F)nc23)c1OC,c1c(OC)c(OC)cc2cc(C(=O)O)n(C)c12,c1cccc2ncc(F)nc12,3.1797850000000003,5.818791
10567,COc1cc2[nH]ccc2c(C=Nc2cc(NC(C)=O)cc3c2SCS3)c1OC,c1c(OC)c(OC)cc2[nH]ccc12,c1cc(NC(C)=O)cc2c1SCS2,4.331403,5.647275
10568,COc1cc2cc(C(=O)O)[nH]c2c(C=Nc2c(S)ccc3ccccc23)c1OC,c1c(OC)c(OC)cc2cc(C(=O)O)[nH]c12,c1c(S)ccc2ccccc12,4.195313,4.64484
10569,COc1cc2[nH]c(C(=O)O)cc2c(C=Nc2c(S(=O)(=O)O)ncc3nonc23)c1OC,c1c(OC)c(OC)cc2[nH]c(C(=O)O)cc12,c1c(S(=O)(=O)O)ncc2nonc12,1.6130099999999996,7.068525999999999
10570,COc1cc2[nH]ccc2:C(c2cccc3cc(S)ccc23):c1OC,c1c(OC)c(OC)cc2[nH]ccc12,c1cccc2cc(S)ccc12,3.754144,5.934648
10571,COc1cc2[nH]c(C(=O)O)cc2c(C#Cc2c(OC(C)=O)ncc3nsnc23)c1OC,c1c(OC)c(OC)cc2[nH]c(C(=O)O)cc12,c1c(OC(C)=O)ncc2nsnc12,2.4100719999999995,5.92339
10572,COc1cc2c(ccn2C)c(C#Cc2cc(OC(C)=O)cs2)c1OC,c1c(OC)c(OC)cc2c1ccn2C,c1cc(OC(C)=O)cs1,4.359732025,6.532812082
10573,COc1cc2c(ccn2C)c(C=Cc2cccc3cc(S(=O)(=O)O)ccc23)c1OC,c1c(OC)c(OC)cc2c1ccn2C,c1cccc2cc(S(=O)(=O)O)ccc12,3.0911480247670005,6.761978082
10574,COc1cc2[nH]ccc2:C(c2occc2NC(C)=O):c1OC,c1c(OC)c(OC)cc2[nH]ccc12,c1occc1NC(C)=O,4.994603000000001,5.965881
10575,COc1cc2cc(C(=O)O)n(C)c2c(C=Cc2c(C#N)ccc3nccnc23)c1OC,c1c(OC)c(OC)cc2cc(C(=O)O)n(C)c12,c1c(C#N)ccc2nccnc12,2.642818000000001,6.246712
10576,CNc1cnc2c(C=Cc3c(OC)c(OC)cc4cc(C(=O)O)[nH]c34)scc2n1,c1scc2nc(NC)cnc12,c1c(OC)c(OC)cc2cc(C(=O)O)[nH]c12,4.376142,3.53556
10577,COc1cc(-c2c(OC)c(OC)cc3cc(C(=O)O)n(C)c23)s:C:1c1occc1C=O,c1occc1C=O,c1c(OC)c(OC)cc2cc(C(=O)O)n(C)c12,5.792489,3.899952
10578,COc1cc2c(ccn2C)c(C=Nc2c(S(=O)(=O)O)ccc3c2SCS3)c1OC,c1c(OC)c(OC)cc2c1ccn2C,c1c(S(=O)(=O)O)ccc2c1SCS2,3.367878025,6.492501082
10579,COc1cc(-c2c(OC)c(OC)cc3c2ccn3C)s:C:1c1cccc2cc(F)ccc12,c1cccc2cc(F)ccc12,c1c(OC)c(OC)cc2c1ccn2C,6.228507082,3.688419025
10580,COc1cc2c(cc(C(=O)O)n2C):C(c2cc(S)cc3nsnc23):c1OC,c1cc(S)cc2nsnc12,c1c(OC)c(OC)cc2c1cc(C(=O)O)n2C,5.239313,2.8546910000000003
10581,COc1cc2cc(C(=O)O)n(C)c2c(C=Cc2cccc3cc(F)ccc23)c1OC,c1c(OC)c(OC)cc2cc(C(=O)O)n(C)c12,c1cccc2cc(F)ccc12,4.128475,4.894382
10582,COc1cc2[nH]ccc2c(C=Cc2cc(C#N)cs2)c1OC,c1c(OC)c(OC)cc2[nH]ccc12,c1cc(C#N)cs1,3.499915,7.319309
10583,COc1cc2cc(-c3cc(OC):C(c4c(OC)ccc5ccccc45):s3)n(C)c2cc1OC,c1c(OC)ccc2ccccc12,c1cc2cc(OC)c(OC)cc2n1C,5.721877082,3.927684025
10584,COc1cc2cc(C(=O)O)n(C)c2c(C#Cc2cc(O)cc3c2SCS3)c1OC,c1c(OC)c(OC)cc2cc(C(=O)O)n(C)c12,c1cc(O)cc2c1SCS2,4.825353000000001,4.345202
10585,COc1cc2cc[nH]c2c(C=Nc2sccc2F)c1OC,c1c(OC)c(OC)cc2cc[nH]c12,c1sccc1F,4.429705,6.660998
10586,COc1cc(-c2c(OC)c(OC)cc3ccn(C)c23)s:C:1c1nc(S(=O)(=O)O)cc2nonc12,c1nc(S(=O)(=O)O)cc2nonc12,c1c(OC)c(OC)cc2ccn(C)c12,8.438430081812498,1.123949025
10587,CNc1cnc2c(C#Cc3c(OC)c(OC)cc4c3cc(C(=O)O)n4C)cccc2n1,c1cccc2nc(NC)cnc12,c1c(OC)c(OC)cc2c1cc(C(=O)O)n2C,4.610112,3.790369
10588,COc1cc2[nH]ccc2c(C#Cc2c(O)ccc3nccnc23)c1OC,c1c(OC)c(OC)cc2[nH]ccc12,c1c(O)ccc2nccnc12,3.0449650000000004,6.508322
10589,COc1cc2c(ccn2C):C(c2c(NC(C)=O)ncc3nonc23):c1OC,c1c(NC(C)=O)ncc2nonc12,c1c(OC)c(OC)cc2c1ccn2C,6.954298082,1.9863950247670004
10590,COc1cc2c(ccn2C):C(c2scc3ncc(S(=O)(=O)O)nc23):c1OC,c1scc2ncc(S(=O)(=O)O)nc12,c1c(OC)c(OC)cc2c1ccn2C,7.278682082,1.663662025
10591,COc1cc(-c2c(OC)c(OC)cc3ccn(C)c23)s:C:1c1c(F)ncc2nsnc12,c1c(F)ncc2nsnc12,c1c(OC)c(OC)cc2ccn(C)c12,7.371290082,1.7960130247670003
10592,COc1cc(-c2c(OC)c(OC)cc3c2ccn3C)s:C:1c1c(S)ccc2nccnc12,c1c(S)ccc2nccnc12,c1c(OC)c(OC)cc2c1ccn2C,6.533367082,2.815216025
10593,COc1cc2[nH]c(C(=O)O)cc2c(C=Cc2cc(NC(C)=O)cc3ccccc23)c1OC,c1c(OC)c(OC)cc2[nH]c(C(=O)O)cc12,c1cc(NC(C)=O)cc2ccccc12,4.285677,4.527294
10594,CNc1cnc2coc(C3:c(OC)c(OC)cc4cc(C(=O)O)[nH]c:34)c2n1,c1c(OC)c(OC)cc2cc(C(=O)O)[nH]c12,c1occ2ncc(NC)nc12,3.627196,4.315012
10595,COc1cc2[nH]c(C(=O)O)cc2c(C#Cc2cccc3nc(O)cnc23)c1OC,c1c(OC)c(OC)cc2[nH]c(C(=O)O)cc12,c1cccc2nc(O)cnc12,3.5283809999999995,5.375697
10596,COc1cc2ccn(C)c2c(C=Cc2cccc3ncc(OC(C)=O)nc23)c1OC,c1c(OC)c(OC)cc2ccn(C)c12,c1cccc2ncc(OC(C)=O)nc12,2.8759310247670005,7.032483082
10597,COc1cc(-c2c(OC)c(OC)cc3cc(C(=O)O)n(C)c23)s:C:1c1sccc1C#N,c1sccc1C#N,c1c(OC)c(OC)cc2cc(C(=O)O)n(C)c12,6.06528,3.892079
10598,COc1cc2c:C(c3cccc4nc(F)cnc34):n(C)c2cc1OC,c1cccc2nc(F)cnc12,c1cc2cc(OC)c(OC)cc2n1C,7.152916082,2.739729025
10599,CNc1cc(C=Cc2c(OC)c(OC)cc3[nH]ccc23)c2nccnc2c1,c1cc(NC)cc2nccnc12,c1c(OC)c(OC)cc2[nH]ccc12,5.739792,3.3421540000000003
